bulgarian-sig-2017-inflection-attentive_lstm-frankenstein,bulgarian-sig-2017-inflection-attentive_lstm-frankenstein-sweep,jf6fkyyr
bengali-sig-2017-inflection-attentive_lstm-transformer-frankenstein,bengali-sig-20217-inflection-attentive_lstm-transformer-frankenstein-sweep,js1lculw
bulgarian-sig-2017-inflection-transformer-attentive_lstm-frankenstein,bulgarian-sig-2017-inflection-transformer-attentive_lstm-frankenstein-sweep,wbpkj8bl
bulgarian-sig-2017-inflection-attentive_lstm-transformer-frankenstein,bulgarian-sig-20217-inflection-attentive_lstm-transformer-frankenstein-sweep,tz1nbipi
catalan-sig-2017-inflection-transformer-attentive_lstm-frankenstein,catalan-sig-2017-inflection-transformer-attentive_lstm-frankenstein-sweep,zuifp6sh
catalan-sig-2017-inflection-attentive_lstm-transformer-frankenstein,catalan-sig-20217-inflection-attentive_lstm-transformer-frankenstein-sweep,htnjeoa6
czech-sig-2017-inflection-transformer-attentive_lstm-frankenstein,czech-sig-2017-inflection-transformer-attentive_lstm-frankenstein-sweep,7owxeg1r
czech-sig-2017-inflection-attentive_lstm-transformer-frankenstein,czech-sig-20217-inflection-attentive_lstm-transformer-frankenstein-sweep,265ee575
danish-sig-2017-inflection-transformer-attentive_lstm-frankenstein,danish-sig-2017-inflection-transformer-attentive_lstm-frankenstein-sweep,pars41n1
danish-sig-2017-inflection-attentive_lstm-transformer-frankenstein,danish-sig-20217-inflection-attentive_lstm-transformer-frankenstein-sweep,8jq7bzo2
dutch-sig-2017-inflection-transformer-attentive_lstm-frankenstein,dutch-sig-2017-inflection-transformer-attentive_lstm-frankenstein-sweep,t2zwchpe
dutch-sig-2017-inflection-attentive_lstm-transformer-frankenstein,dutch-sig-20217-inflection-attentive_lstm-transformer-frankenstein-sweep,k1b9521n
english-sig-2017-inflection-transformer-attentive_lstm-frankenstein,english-sig-2017-inflection-transformer-attentive_lstm-frankenstein-sweep,yzta1j4l
english-sig-2017-inflection-attentive_lstm-transformer-frankenstein,english-sig-20217-inflection-attentive_lstm-transformer-frankenstein-sweep,m01v1tvl
estonian-sig-2017-inflection-transformer-attentive_lstm-frankenstein,estonian-sig-2017-inflection-transformer-attentive_lstm-frankenstein-sweep,yxsh8l7w
estonian-sig-2017-inflection-attentive_lstm-transformer-frankenstein,estonian-sig-20217-inflection-attentive_lstm-transformer-frankenstein-sweep,yumfsnvv
faroese-sig-2017-inflection-transformer-attentive_lstm-frankenstein,faroese-sig-2017-inflection-transformer-attentive_lstm-frankenstein-sweep,mdi9j9ry
faroese-sig-2017-inflection-attentive_lstm-transformer-frankenstein,faroese-sig-20217-inflection-attentive_lstm-transformer-frankenstein-sweep,y1mjxlu3
finnish-sig-2017-inflection-transformer-attentive_lstm-frankenstein,finnish-sig-2017-inflection-transformer-attentive_lstm-frankenstein-sweep,upqgqjbo
finnish-sig-2017-inflection-attentive_lstm-transformer-frankenstein,finnish-sig-20217-inflection-attentive_lstm-transformer-frankenstein-sweep,rrd778pt
french-sig-2017-inflection-transformer-attentive_lstm-frankenstein,french-sig-2017-inflection-transformer-attentive_lstm-frankenstein-sweep,zi78lxb8
french-sig-2017-inflection-attentive_lstm-transformer-frankenstein,french-sig-20217-inflection-attentive_lstm-transformer-frankenstein-sweep,9d5q6upp
georgian-sig-2017-inflection-transformer-attentive_lstm-frankenstein,georgian-sig-2017-inflection-transformer-attentive_lstm-frankenstein-sweep,5p8unebq
georgian-sig-2017-inflection-attentive_lstm-transformer-frankenstein,georgian-sig-20217-inflection-attentive_lstm-transformer-frankenstein-sweep,nb2mjtxg
german-sig-2017-inflection-transformer-attentive_lstm-frankenstein,german-sig-2017-inflection-transformer-attentive_lstm-frankenstein-sweep,n77a9qe3
german-sig-2017-inflection-attentive_lstm-transformer-frankenstein,german-sig-20217-inflection-attentive_lstm-transformer-frankenstein-sweep,pmhma4n8
haida-sig-2017-inflection-transformer-attentive_lstm-frankenstein,haida-sig-2017-inflection-transformer-attentive_lstm-frankenstein-sweep,vj10d73k
haida-sig-2017-inflection-attentive_lstm-transformer-frankenstein,haida-sig-20217-inflection-attentive_lstm-transformer-frankenstein-sweep,zx3b5wk9
hebrew-sig-2017-inflection-transformer-attentive_lstm-frankenstein,hebrew-sig-2017-inflection-transformer-attentive_lstm-frankenstein-sweep,f7mpzjf6
hebrew-sig-2017-inflection-attentive_lstm-transformer-frankenstein,hebrew-sig-20217-inflection-attentive_lstm-transformer-frankenstein-sweep,45u007tx
hindi-sig-2017-inflection-transformer-attentive_lstm-frankenstein,hindi-sig-2017-inflection-transformer-attentive_lstm-frankenstein-sweep,28nl8vqk
hindi-sig-2017-inflection-attentive_lstm-transformer-frankenstein,hindi-sig-20217-inflection-attentive_lstm-transformer-frankenstein-sweep,2gu08fgp
hungarian-sig-2017-inflection-transformer-attentive_lstm-frankenstein,hungarian-sig-2017-inflection-transformer-attentive_lstm-frankenstein-sweep,ogbeg4x2
hungarian-sig-2017-inflection-attentive_lstm-transformer-frankenstein,hungarian-sig-20217-inflection-attentive_lstm-transformer-frankenstein-sweep,5kws0h8n
icelandic-sig-2017-inflection-transformer-attentive_lstm-frankenstein,icelandic-sig-2017-inflection-transformer-attentive_lstm-frankenstein-sweep,0y13q2t8
icelandic-sig-2017-inflection-attentive_lstm-transformer-frankenstein,icelandic-sig-20217-inflection-attentive_lstm-transformer-frankenstein-sweep,xqjmey9f
irish-sig-2017-inflection-transformer-attentive_lstm-frankenstein,irish-sig-2017-inflection-transformer-attentive_lstm-frankenstein-sweep,0avog0aq
irish-sig-2017-inflection-attentive_lstm-transformer-frankenstein,irish-sig-20217-inflection-attentive_lstm-transformer-frankenstein-sweep,8kvxwrfv
italian-sig-2017-inflection-transformer-attentive_lstm-frankenstein,italian-sig-2017-inflection-transformer-attentive_lstm-frankenstein-sweep,nbwojl3c
italian-sig-2017-inflection-attentive_lstm-transformer-frankenstein,italian-sig-20217-inflection-attentive_lstm-transformer-frankenstein-sweep,e94lrboj
khaling-sig-2017-inflection-transformer-attentive_lstm-frankenstein,khaling-sig-2017-inflection-transformer-attentive_lstm-frankenstein-sweep,d2ttu5s4
khaling-sig-2017-inflection-attentive_lstm-transformer-frankenstein,khaling-sig-20217-inflection-attentive_lstm-transformer-frankenstein-sweep,mxsbzyhy
kurmanji-sig-2017-inflection-transformer-attentive_lstm-frankenstein,kurmanji-sig-2017-inflection-transformer-attentive_lstm-frankenstein-sweep,joh2qqtp
kurmanji-sig-2017-inflection-attentive_lstm-transformer-frankenstein,kurmanji-sig-20217-inflection-attentive_lstm-transformer-frankenstein-sweep,8pk5ki58
latin-sig-2017-inflection-transformer-attentive_lstm-frankenstein,latin-sig-2017-inflection-transformer-attentive_lstm-frankenstein-sweep,kgp7fq8h
latin-sig-2017-inflection-attentive_lstm-transformer-frankenstein,latin-sig-20217-inflection-attentive_lstm-transformer-frankenstein-sweep,pqdupd05
latvian-sig-2017-inflection-transformer-attentive_lstm-frankenstein,latvian-sig-2017-inflection-transformer-attentive_lstm-frankenstein-sweep,cfd6xbhj
latvian-sig-2017-inflection-attentive_lstm-transformer-frankenstein,latvian-sig-20217-inflection-attentive_lstm-transformer-frankenstein-sweep,gj90j87g
lithuanian-sig-2017-inflection-transformer-attentive_lstm-frankenstein,lithuanian-sig-2017-inflection-transformer-attentive_lstm-frankenstein-sweep,bvede1u1
lithuanian-sig-2017-inflection-attentive_lstm-transformer-frankenstein,lithuanian-sig-20217-inflection-attentive_lstm-transformer-frankenstein-sweep,r7989c1l
lower-sorbian-sig-2017-inflection-transformer-attentive_lstm-frankenstein,lower-sorbian-sig-2017-inflection-transformer-attentive_lstm-frankenstein-sweep,uws70cuf
lower-sorbian-sig-2017-inflection-attentive_lstm-transformer-frankenstein,lower-sorbian-sig-20217-inflection-attentive_lstm-transformer-frankenstein-sweep,dz7rpzck
macedonian-sig-2017-inflection-transformer-attentive_lstm-frankenstein,macedonian-sig-2017-inflection-transformer-attentive_lstm-frankenstein-sweep,fhruqec5
macedonian-sig-2017-inflection-attentive_lstm-transformer-frankenstein,macedonian-sig-20217-inflection-attentive_lstm-transformer-frankenstein-sweep,a08brypq
navajo-sig-2017-inflection-transformer-attentive_lstm-frankenstein,navajo-sig-2017-inflection-transformer-attentive_lstm-frankenstein-sweep,xd02q3vn
navajo-sig-2017-inflection-attentive_lstm-transformer-frankenstein,navajo-sig-20217-inflection-attentive_lstm-transformer-frankenstein-sweep,xczrx3f7
northern-sami-sig-2017-inflection-transformer-attentive_lstm-frankenstein,northern-sami-sig-2017-inflection-transformer-attentive_lstm-frankenstein-sweep,k1kccf1f
northern-sami-sig-2017-inflection-attentive_lstm-transformer-frankenstein,northern-sami-sig-20217-inflection-attentive_lstm-transformer-frankenstein-sweep,l6af9rcd
norwegian-bokmal-sig-2017-inflection-transformer-attentive_lstm-frankenstein,norwegian-bokmal-sig-2017-inflection-transformer-attentive_lstm-frankenstein-sweep,guap8wy3
norwegian-bokmal-sig-2017-inflection-attentive_lstm-transformer-frankenstein,norwegian-bokmal-sig-20217-inflection-attentive_lstm-transformer-frankenstein-sweep,u6ehmsa1
norwegian-nynorsk-sig-2017-inflection-transformer-attentive_lstm-frankenstein,norwegian-nynorsk-sig-2017-inflection-transformer-attentive_lstm-frankenstein-sweep,7s47xlgy
norwegian-nynorsk-sig-2017-inflection-attentive_lstm-transformer-frankenstein,norwegian-nynorsk-sig-20217-inflection-attentive_lstm-transformer-frankenstein-sweep,tzv8qvvn
persian-sig-2017-inflection-transformer-attentive_lstm-frankenstein,persian-sig-2017-inflection-transformer-attentive_lstm-frankenstein-sweep,b9r4r3gh
persian-sig-2017-inflection-attentive_lstm-transformer-frankenstein,persian-sig-20217-inflection-attentive_lstm-transformer-frankenstein-sweep,hxrtkty3
polish-sig-2017-inflection-transformer-attentive_lstm-frankenstein,polish-sig-2017-inflection-transformer-attentive_lstm-frankenstein-sweep,o634gf7f
polish-sig-2017-inflection-attentive_lstm-transformer-frankenstein,polish-sig-20217-inflection-attentive_lstm-transformer-frankenstein-sweep,5zy8edzr
portuguese-sig-2017-inflection-transformer-attentive_lstm-frankenstein,portuguese-sig-2017-inflection-transformer-attentive_lstm-frankenstein-sweep,1a1ug6yb
portuguese-sig-2017-inflection-attentive_lstm-transformer-frankenstein,portuguese-sig-20217-inflection-attentive_lstm-transformer-frankenstein-sweep,qa11zvcb
quechua-sig-2017-inflection-transformer-attentive_lstm-frankenstein,quechua-sig-2017-inflection-transformer-attentive_lstm-frankenstein-sweep,qkpcimjh
quechua-sig-2017-inflection-attentive_lstm-transformer-frankenstein,quechua-sig-20217-inflection-attentive_lstm-transformer-frankenstein-sweep,n50fi29h
romanian-sig-2017-inflection-transformer-attentive_lstm-frankenstein,romanian-sig-2017-inflection-transformer-attentive_lstm-frankenstein-sweep,aqwsmanh
romanian-sig-2017-inflection-attentive_lstm-transformer-frankenstein,romanian-sig-20217-inflection-attentive_lstm-transformer-frankenstein-sweep,wezkg1h5
russian-sig-2017-inflection-transformer-attentive_lstm-frankenstein,russian-sig-2017-inflection-transformer-attentive_lstm-frankenstein-sweep,kmi4w1r2
russian-sig-2017-inflection-attentive_lstm-transformer-frankenstein,russian-sig-20217-inflection-attentive_lstm-transformer-frankenstein-sweep,9iomlju5
scottish-gaelic-sig-2017-inflection-transformer-attentive_lstm-frankenstein,scottish-gaelic-sig-2017-inflection-transformer-attentive_lstm-frankenstein-sweep,ao1gz2mg
scottish-gaelic-sig-2017-inflection-attentive_lstm-transformer-frankenstein,scottish-gaelic-sig-20217-inflection-attentive_lstm-transformer-frankenstein-sweep,3cesrf87
serbo-croatian-sig-2017-inflection-transformer-attentive_lstm-frankenstein,serbo-croatian-sig-2017-inflection-transformer-attentive_lstm-frankenstein-sweep,1fyrpoys
serbo-croatian-sig-2017-inflection-attentive_lstm-transformer-frankenstein,serbo-croatian-sig-20217-inflection-attentive_lstm-transformer-frankenstein-sweep,alry1hhp
slovak-sig-2017-inflection-transformer-attentive_lstm-frankenstein,slovak-sig-2017-inflection-transformer-attentive_lstm-frankenstein-sweep,ly8xmmeu
slovak-sig-2017-inflection-attentive_lstm-transformer-frankenstein,slovak-sig-20217-inflection-attentive_lstm-transformer-frankenstein-sweep,rtq7lf2c
slovene-sig-2017-inflection-transformer-attentive_lstm-frankenstein,slovene-sig-2017-inflection-transformer-attentive_lstm-frankenstein-sweep,bckyaz9i
slovene-sig-2017-inflection-attentive_lstm-transformer-frankenstein,slovene-sig-20217-inflection-attentive_lstm-transformer-frankenstein-sweep,7bkck87f
sorani-sig-2017-inflection-transformer-attentive_lstm-frankenstein,sorani-sig-2017-inflection-transformer-attentive_lstm-frankenstein-sweep,w4ab5u4h
sorani-sig-2017-inflection-attentive_lstm-transformer-frankenstein,sorani-sig-20217-inflection-attentive_lstm-transformer-frankenstein-sweep,go6udpo6
spanish-sig-2017-inflection-transformer-attentive_lstm-frankenstein,spanish-sig-2017-inflection-transformer-attentive_lstm-frankenstein-sweep,5dwo7m1d
spanish-sig-2017-inflection-attentive_lstm-transformer-frankenstein,spanish-sig-20217-inflection-attentive_lstm-transformer-frankenstein-sweep,bdm2q54g
swedish-sig-2017-inflection-transformer-attentive_lstm-frankenstein,swedish-sig-2017-inflection-transformer-attentive_lstm-frankenstein-sweep,ago7u6yc
swedish-sig-2017-inflection-attentive_lstm-transformer-frankenstein,swedish-sig-20217-inflection-attentive_lstm-transformer-frankenstein-sweep,zy2mm8h2
turkish-sig-2017-inflection-transformer-attentive_lstm-frankenstein,turkish-sig-2017-inflection-transformer-attentive_lstm-frankenstein-sweep,bov71qlm
turkish-sig-2017-inflection-attentive_lstm-transformer-frankenstein,turkish-sig-20217-inflection-attentive_lstm-transformer-frankenstein-sweep,km9w23a4
ukrainian-sig-2017-inflection-transformer-attentive_lstm-frankenstein,ukrainian-sig-2017-inflection-transformer-attentive_lstm-frankenstein-sweep,blz5ab7q
ukrainian-sig-2017-inflection-attentive_lstm-transformer-frankenstein,ukrainian-sig-20217-inflection-attentive_lstm-transformer-frankenstein-sweep,qq7hfnpa
urdu-sig-2017-inflection-transformer-attentive_lstm-frankenstein,urdu-sig-2017-inflection-transformer-attentive_lstm-frankenstein-sweep,kzsl79v6
urdu-sig-2017-inflection-attentive_lstm-transformer-frankenstein,urdu-sig-20217-inflection-attentive_lstm-transformer-frankenstein-sweep,95qouwvi
welsh-sig-2017-inflection-transformer-attentive_lstm-frankenstein,welsh-sig-2017-inflection-transformer-attentive_lstm-frankenstein-sweep,jrl77pzb
welsh-sig-2017-inflection-attentive_lstm-transformer-frankenstein,welsh-sig-20217-inflection-attentive_lstm-transformer-frankenstein-sweep,r1thgk5j
